Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2018-11-12,6368.33,6373.4,6305.1,6335.7,3.76463203,23890.366597342,6346.0031171604
2018-11-13,6331.4,6331.4,6266.3,6271.5,26.03888633,164025.59021488,6299.2552037797
2018-11-14,6272.3,6298.4,5336.1,5668.01,454.20484756,2588229.0325447,5698.3738646752
2018-11-15,5697.3,5733.3,5261.6,5609.0,137.87185034,766984.01993047,5563.0211536223
2018-11-16,5592.3,5620.7,5443.1,5529.4,71.13767599,394266.09976486,5542.2965999098
2018-11-17,5518.0,5540.4,5460.3,5517.6,22.581048,124370.12372803,5507.7215073466
2018-11-18,5517.6,5598.88,5505.5,5575.2,28.00867258,155191.8925607,5540.8513958463
2018-11-19,5579.0,5579.0,4715.5,4800.4,218.47707786,1102160.3248941,5044.7412410028
2018-11-20,4793.16,4900.1,4098.8,4376.6,488.06501403,2199601.9213798,4506.7805684686
2018-11-21,4376.6,4636.6,4274.1,4557.8,267.82640313,1193614.5101621,4456.6722929954
2018-11-22,4564.95,4587.7,4279.44,4280.3,74.02143268,331410.66306167,4477.2257312876
2018-11-23,4296.95,4353.97,4132.1,4302.16,111.70564311,473875.07367851,4242.176675102
2018-11-24,4315.8,4375.7,3684.3,3785.6,206.32564421,806207.85958713,3907.4534950515
2018-11-25,3786.78,4115.0,3526.9,3977.6,767.09165763,2895006.3236208,3774.0031387711
2018-11-26,3951.3,4089.5,3558.0,3735.9,408.39970622,1533940.4513052,3755.9783416662
2018-11-27,3739.6,3831.0,3633.4,3782.57,248.79436721,925707.99512447,3720.7755364618
2018-11-28,3783.4,4363.0,3783.4,4227.68,385.2723333,1560377.43112,4050.0635427278
2018-11-29,4234.34,4391.1,4101.78,4229.6,213.44882969,901745.69919133,4224.645787475
2018-11-30,4263.2,4299.1,3874.4,3983.8,179.80763534,719096.99006119,3999.2572545734
2018-12-01,3981.7,4264.4,3931.0,4156.0,134.4622536,550866.78736012,4096.8135860555
2018-12-02,4155.1,4265.5,4075.9,4102.8,67.26507267,279049.70270435,4148.5081577679
2018-12-03,4115.11,4115.11,3797.4,3840.1,103.00315363,404809.22176166,3930.0662891913
2018-12-04,3844.1,4038.5,3779.2,3911.31,160.33702581,625926.41178418,3903.8170292987
2018-12-05,3911.1,3915.4,3656.9,3701.4,111.60716409,420558.33141686,3768.2019326082
2018-12-06,3701.4,3836.9,3453.7,3453.7,321.96178546,1172473.3554483,3641.6537874927
2018-12-07,3438.5,3569.97,3223.7,3375.9,423.22062931,1425230.4415477,3367.5826338413
2018-12-08,3380.9,3481.3,3261.2,3396.23,160.84811202,543185.44039014,3377.0084930969
2018-12-09,3404.3,3637.6,3386.6,3546.31,140.86011586,493327.25363286,3502.2493813875
2018-12-10,3547.21,3597.2,3412.9,3424.52,46.36705466,161499.93785795,3483.0751929834
2018-12-11,3420.5,3420.63,3305.5,3350.0,103.50971986,348552.36313049,3367.3394498789
2018-12-12,3344.1,3483.98,3337.5,3440.0,102.59598554,350304.56528482,3414.4081119845
2018-12-13,3437.8,3439.9,3229.06,3271.1,146.76268794,494433.66705728,3368.9330305767
2018-12-14,3269.17,3288.9,3148.42,3197.8,188.23633776,605655.86213545,3217.5289284881
2018-12-15,3198.18,3231.04,3136.7,3194.5,55.53774179,176865.56337205,3184.6012760262
2018-12-16,3190.2,3262.11,3182.0,3196.28,76.77095716,247498.13117174,3223.8510541939
2018-12-17,3199.7,3567.4,3195.7,3504.9,285.50017589,973944.30593884,3411.3614918195
2018-12-18,3506.34,3680.81,3439.45,3661.74,119.52054678,422815.0550626,3537.5930453269
2018-12-19,3674.4,3922.0,3643.1,3696.6,151.42435959,568148.51856757,3752.0285382477
2018-12-20,3673.13,4168.2,3673.13,4081.1,248.15268696,986057.26615234,3973.5909299716
2018-12-21,4072.86,4150.0,3788.1,3856.8,144.73984451,578410.47797809,3996.2076782397
2018-12-22,3861.4,4015.94,3800.46,3986.5,86.97720172,340421.85926085,3913.92057377
2018-12-23,3982.79,4051.2,3920.4,3950.28,75.35048652,299988.84853625,3981.2463381591
2018-12-24,3962.13,4228.6,3962.13,4052.8,149.38795511,613560.94620822,4107.1647694516
2018-12-25,4031.69,4031.69,3687.94,3775.49,132.1746266,502532.92247103,3802.0377692599
2018-12-26,3787.3,3872.8,3702.1,3811.89,50.86685014,193161.08218771,3797.3863460402
2018-12-27,3814.4,3838.4,3581.1,3598.79,92.8790072,342463.91422398,3687.2047252458
2018-12-28,3601.0,3926.0,3589.7,3880.5,81.17644288,305159.6580765,3759.2144623485
2018-12-29,3890.1,3933.4,3729.9,3752.1,104.39835141,403319.4742847,3863.2743605381
2018-12-30,3754.9,3856.47,3715.2,3829.3,54.01096828,205064.01679222,3796.7106186495
2018-12-31,3838.9,3838.9,3625.5,3699.12,163.67361976,605488.01347868,3699.3622696592
2019-01-01,3706.2,3825.8,3665.95,3819.8,54.4287354,203577.88436352,3740.2648227525
2019-01-02,3827.85,3955.8,3778.1,3909.19,56.10229857,217102.86156193,3869.7676761149
2019-01-03,3883.9,3893.69,3722.41,3795.9,87.53461261,333361.13422573,3808.3350606803
2019-01-04,3783.03,3851.51,3732.8,3837.3,9.85123884,37324.244719979,3788.7869055034
2019-01-05,3838.19,3865.4,3789.39,3800.76,33.59387349,128671.30538346,3830.2015223628
2019-01-06,3800.77,4075.23,3766.9,4052.09,116.32199934,458574.12896271,3942.2820409262
2019-01-07,4052.13,4057.02,3925.3,3990.0,156.98981808,624480.27748956,3977.8393600745
2019-01-08,3991.09,4101.6,3958.7,4000.4,46.87370197,188432.66653847,4020.008205434
2019-01-09,3985.0,4038.3,3957.1,3999.05,49.76273059,198761.4614707,3994.183179141
2019-01-10,4011.06,4032.7,3553.9,3633.24,199.56362623,749280.47316138,3754.5943983691
2019-01-11,3628.5,3687.4,3584.7,3630.5,31.35606607,114142.18563775,3640.1947037278
2019-01-12,3632.1,3649.0,3578.41,3618.91,17.67347524,63897.404203476,3615.4408420399
2019-01-13,3614.3,3635.6,3489.23,3508.5,40.57202952,143946.75042006,3547.9307326517
2019-01-14,3520.53,3706.4,3520.53,3668.9,64.92227109,235120.39565659,3621.5676332494
2019-01-15,3681.01,3684.1,3560.7,3587.1,56.20338193,202869.03147116,3609.552032364
2019-01-16,3583.69,3658.67,3570.9,3606.3,55.70751781,200302.04139498,3595.6016219955
2019-01-17,3612.6,3649.59,3548.5,3636.72,131.62426347,470940.58992576,3577.9162405957
2019-01-18,3634.57,3634.6,3510.0,3615.71,144.13825089,514883.43313572,3572.1498627637
2019-01-19,3612.3,3743.4,3611.0,3701.6,55.54053454,204689.75089576,3685.4119714736
2019-01-20,3683.0,3694.6,3494.1,3537.0,66.85471482,239387.98942782,3580.7196257189
2019-01-21,3543.92,3558.0,3471.7,3532.27,59.18199759,207938.42897785,3513.5419121605
2019-01-22,3542.87,3600.0,3450.3,3572.9,64.80816593,228550.27568609,3526.5660184389
2019-01-23,3572.22,3600.4,3519.78,3555.0,73.51265084,262143.6245423,3565.9661506814
2019-01-24,3546.2,3578.43,3520.3,3567.91,51.2115816,181272.55590224,3539.6789210322
2019-01-25,3567.91,3567.91,3419.2,3557.2,323.31388987,1130087.0284114,3495.3247101934
2019-01-26,3561.12,3636.5,3541.2,3562.5,25.42071865,91502.644704508,3599.5302085808
2019-01-27,3549.5,3558.8,3477.4,3531.26,10.36029083,36407.792404548,3514.167025034
2019-01-28,3531.26,3531.26,3322.8,3434.7,338.23684303,1144262.7653727,3383.0222489134
2019-01-29,3434.5,3434.5,3348.2,3381.0,22.03169521,74800.910237843,3395.1500111481
2019-01-30,3381.02,3454.1,3376.7,3434.0,67.00397557,228808.30117701,3414.846645002
2019-01-31,3437.2,3463.88,3390.7,3410.0,74.53531386,255377.55639578,3426.2625750185
2019-02-01,3409.66,3448.8,3372.0,3448.8,8.15189858,27729.676701797,3401.6218957666
2019-02-02,3439.2,3474.7,3416.8,3470.03,13.8280955,47587.150117149,3441.3379714617
2019-02-03,3456.48,3458.4,3385.7,3410.45,2.73447926,9367.589255203,3425.7305923772
2019-02-04,3409.96,3431.4,3398.0,3410.32,49.065071,167540.19436326,3414.6530505023
2019-02-05,3410.16,3430.4,3399.2,3422.43,6.50116022,22248.826733214,3422.2855583175
2019-02-06,3422.63,3435.4,3343.8,3373.14,17.56923692,59276.396261597,3373.8742628099
2019-02-07,3366.02,3371.54,3338.69,3349.89,12.363758,41457.67147167,3353.1610269038
2019-02-08,3351.68,3698.92,3343.0,3621.3,89.49295706,317214.58263326,3544.5759426698
2019-02-09,3611.4,3629.7,3591.37,3616.11,38.98166302,140937.40898089,3615.4796399677
2019-02-10,3616.11,3639.7,3582.8,3635.82,20.149,72795.56781,3612.8625643953
2019-02-11,3635.62,3635.62,3578.0,3586.3,11.56583243,41621.986239434,3598.7021679021
2019-02-12,3582.78,3609.3,3551.3,3586.9,36.49997118,130753.5975814,3582.2931732353
2019-02-13,3579.3,3617.4,3550.8,3568.82,69.28695946,247669.94352893,3574.5535012531
2019-02-14,3568.12,3578.6,3539.4,3564.13,6.40699232,22870.721441549,3569.6502039117
2019-02-15,3563.3,3604.33,3541.8,3563.93,10.48415367,37495.791967611,3576.4252554695
2019-02-16,3563.93,3603.5,3563.93,3578.39,13.73530773,49273.233911651,3587.3410978649
2019-02-17,3577.93,3649.43,3558.27,3632.0,22.98915471,82989.321277446,3609.9335675594
2019-02-18,3631.18,3906.94,3630.6,3865.08,32.90961613,123709.50684799,3759.0686673254
2019-02-19,3868.97,3958.3,3848.2,3885.13,18.59376795,72636.662896471,3906.5058298993
2019-02-20,3893.8,3950.4,3851.59,3936.32,36.1573541,141225.97824411,3905.8714820095
2019-02-21,3925.5,3975.5,3884.3,3894.15,9.52651911,37553.584028571,3942.0047968151
2019-02-22,3898.95,3951.0,3897.8,3951.0,6.39118061,25152.227567038,3935.4587363223
2019-02-23,3945.1,4145.2,3912.7,4114.4,29.31367091,117637.50172059,4013.0593702088
2019-02-24,4111.8,4177.7,3714.59,3737.41,87.99247173,340375.90484698,3868.2389317509
2019-02-25,3740.23,3858.0,3740.23,3835.3,42.08169074,159439.344521,3788.8055759473
2019-02-26,3826.49,3832.9,3774.4,3795.5,23.49952913,89499.42752942,3808.5625900973
2019-02-27,3794.5,3817.1,3681.0,3799.26,34.24890787,128257.20837172,3744.8554230852
2019-02-28,3802.2,3883.6,3772.2,3795.8,54.05773177,206600.17117017,3821.8431370594
2019-03-01,3795.02,3838.28,3774.5,3810.1,10.18265965,38630.21008426,3793.7249610675
2019-03-02,3810.2,3826.67,3773.2,3807.3,14.802464,56442.617384567,3813.0555416022
2019-03-03,3806.66,3826.77,3766.18,3780.03,25.36943362,96420.570410937,3800.6591654819
2019-03-04,3783.57,3814.1,3682.0,3697.38,39.48591615,148680.5344143,3765.4067300729
2019-03-05,3699.69,3864.2,3694.6,3841.4,47.39852546,178060.35863838,3756.6645145669
2019-03-06,3841.4,3880.14,3799.01,3846.81,36.62672155,140673.3440701,3840.72988564
2019-03-07,3845.9,3882.82,3835.4,3850.73,10.01245832,38629.139766119,3858.107422925
2019-03-08,3850.67,3903.8,3798.0,3839.49,25.30216539,97375.715117805,3848.5131061664
2019-03-09,3850.7,3942.14,3850.7,3912.05,15.56936997,60448.394135359,3882.5202466018
2019-03-10,3912.8,3925.84,3874.0,3898.73,12.01144083,46969.326935884,3910.382409625
2019-03-11,3906.72,3917.3,3821.1,3854.3,35.97778115,139256.90922654,3870.6363976685
2019-03-12,3843.0,3874.4,3802.9,3871.4,14.99093428,57741.100314938,3851.7346041582
2019-03-13,3863.4,3870.5,3850.0,3855.0,27.61770833,106677.14720619,3862.6357383286
2019-03-14,3855.0,3895.55,3813.3,3864.4,30.44809107,117231.92176838,3850.2223833628
2019-03-15,3863.45,3959.1,3846.5,3896.96,25.44745984,99433.167060859,3907.3906663393
2019-03-16,3903.3,4018.8,3903.3,3987.88,50.08079896,198724.50646083,3968.077798031
2019-03-17,3987.88,3990.4,3939.27,3969.1,26.55056273,105197.77979849,3962.1676146103
2019-03-18,3965.1,4011.4,3942.2,3979.55,35.62855419,141934.63119568,3983.7325544779
2019-03-19,3966.2,4005.56,3961.36,3998.11,23.2281254,92467.396359611,3980.8376598316
2019-03-20,3998.58,4058.4,3969.9,4034.9,33.24368886,133274.14836679,4009.0060079689
2019-03-21,4034.54,4056.6,3928.5,3989.78,24.51522768,98033.188519863,3998.8691844719
2019-03-22,3983.88,3995.86,3976.7,3995.86,10.17489151,40507.618085379,3981.1351350103
2019-03-23,3982.2,4007.23,3966.23,3982.7,9.44816252,37817.077892001,4002.585456373
2019-03-24,3987.3,4003.4,3955.13,3966.54,9.52,37992.2307,3990.7805357143
2019-03-25,3966.54,3971.9,3889.3,3909.3,2.56148524,10104.26808407,3944.6911214954
2019-03-26,3909.1,3923.5,3888.12,3920.04,16.03327621,62657.062479039,3907.9388178917
2019-03-27,3919.52,4031.81,3919.52,4029.36,32.60409653,130208.77813345,3993.6324570025
2019-03-28,4019.8,4020.5,3999.9,4019.67,18.78995879,75332.285627933,4009.1777991565
2019-03-29,4011.98,4096.38,4004.67,4091.21,25.16583613,101831.45450382,4046.4164980564
2019-03-30,4086.6,4124.44,4046.8,4093.9,16.43134057,67078.782369331,4082.3682087024
2019-03-31,4093.34,4098.7,4079.46,4093.4,4.38760139,17937.76924723,4088.2859796957
2019-04-01,4090.1,4143.9,4061.19,4133.0,17.98078774,74081.71731417,4120.0484864947
2019-04-02,4133.0,5079.8,4131.76,4901.73,142.51853913,659750.26187094,4629.2241409319
2019-04-03,4901.68,5329.9,4847.3,4973.6,124.49273918,628747.53792987,5050.4755704731
2019-04-04,4952.8,5063.7,4799.8,4899.41,22.75427516,112818.38411897,4958.118126184
2019-04-05,4908.7,5054.01,4903.8,5033.35,28.4442895,141964.36153292,4990.9617722361
2019-04-06,5012.2,5218.21,4914.82,5048.05,35.3471171,178851.16351563,5059.8515010331
2019-04-07,5063.19,5247.5,5060.4,5162.1,15.35584488,79348.823332794,5167.3368644236
2019-04-08,5164.6,5329.1,5144.4,5288.32,30.29844049,160167.04292822,5286.3131018603
2019-04-09,5251.0,5266.15,5157.2,5197.5,23.05009005,120119.58563105,5211.2414906185
2019-04-10,5171.65,5448.3,5171.5,5308.0,27.59166731,146194.32910482,5298.4956458879
2019-04-11,5315.24,5315.24,4962.15,5045.0,40.04464256,203639.93199151,5085.3227541335
2019-04-12,5023.4,5092.08,4913.2,5080.28,12.77545717,63978.961460318,5007.9586670728
2019-04-13,5088.0,5114.9,5037.0,5068.32,7.06218827,35815.629141955,5071.4633726347
2019-04-14,5052.7,5213.5,5048.54,5150.78,21.39489911,110211.69743668,5151.3071816807
2019-04-15,5151.31,5174.72,4960.49,5039.06,6.43345492,32630.491477601,5072.0012626747
2019-04-16,5039.66,5214.47,5026.17,5205.01,27.20870587,140607.8996301,5167.7540380609
2019-04-17,5204.9,5241.6,5183.58,5210.93,9.11273165,47577.522030773,5220.9945226219
2019-04-18,5210.93,5302.4,5210.93,5281.7,23.19710096,121848.90685396,5252.7644322483
2019-04-19,5264.9,5335.1,5204.21,5290.7,15.33857024,80926.520904258,5276.0146244412
2019-04-20,5288.6,5353.9,5288.6,5290.0,9.83087516,52431.572499839,5333.3575746311
2019-04-21,5264.2,5270.8,5233.8,5254.77,0.942,4947.32286,5251.9350955414
